#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# NKPTS & NBANDS: 320 200
# Band-Index    1
   0.59334    -10.354566    -10.354566
   0.60032    -10.354685    -10.354686
   0.60729    -10.354808    -10.354808
   0.61427    -10.354919    -10.354919
   0.62125    -10.355026    -10.355027
   0.62822    -10.355146    -10.355146
   0.63520    -10.355264    -10.355264
   0.64218    -10.355370    -10.355370
   0.64915    -10.355472    -10.355473
   0.65613    -10.355576    -10.355576
   0.66311    -10.355672    -10.355673
   0.67009    -10.355774    -10.355774
   0.67706    -10.355862    -10.355863
   0.68404    -10.355945    -10.355945
   0.69102    -10.356021    -10.356022
   0.69799    -10.356093    -10.356093
   0.70497    -10.356166    -10.356167
   0.71195    -10.356228    -10.356228
   0.71892    -10.356279    -10.356279
   0.72590    -10.356329    -10.356330
   0.73288    -10.356373    -10.356374
   0.73985    -10.356407    -10.356408
   0.74683    -10.356446    -10.356446
   0.75381    -10.356469    -10.356469
   0.76078    -10.356488    -10.356488
   0.76776    -10.356491    -10.356491
   0.77474    -10.356494    -10.356495
   0.78171    -10.356492    -10.356493
   0.78869    -10.356482    -10.356482
   0.79567    -10.356453    -10.356453
   0.80264    -10.356434    -10.356434
   0.80962    -10.356403    -10.356403
   0.81660    -10.356372    -10.356372
   0.82357    -10.356326    -10.356326
   0.83055    -10.356273    -10.356273
   0.83753    -10.356210    -10.356211
   0.84450    -10.356134    -10.356134
   0.85148    -10.356055    -10.356055
   0.85846    -10.355974    -10.355974
   0.86543    -10.355881    -10.355881
   0.86543    -10.355881    -10.355881
   0.86941    -10.355957    -10.355957
   0.87339    -10.356038    -10.356038
   0.87737    -10.356129    -10.356129
   0.88135    -10.356207    -10.356208
   0.88532    -10.356288    -10.356289
   0.88930    -10.356370    -10.356370
   0.89328    -10.356450    -10.356451
   0.89726    -10.356529    -10.356529
   0.90124    -10.356611    -10.356611
   0.90521    -10.356691    -10.356691
   0.90919    -10.356767    -10.356767
   0.91317    -10.356847    -10.356847
   0.91715    -10.356926    -10.356926
   0.92113    -10.357004    -10.357005
   0.92511    -10.357085    -10.357085
   0.92908    -10.357163    -10.357164
   0.93306    -10.357241    -10.357241
   0.93704    -10.357321    -10.357321
   0.94102    -10.357401    -10.357401
   0.94500    -10.357478    -10.357478
   0.94897    -10.357553    -10.357553
   0.95295    -10.357627    -10.357628
   0.95693    -10.357706    -10.357706
   0.96091    -10.357778    -10.357778
   0.96489    -10.357849    -10.357849
   0.96886    -10.357920    -10.357920
   0.97284    -10.357994    -10.357995
   0.97682    -10.358064    -10.358065
   0.98080    -10.358134    -10.358134
   0.98478    -10.358202    -10.358202
   0.98876    -10.358267    -10.358267
   0.99273    -10.358319    -10.358319
   0.99671    -10.358384    -10.358384
   1.00069    -10.358441    -10.358441
   1.00467    -10.358510    -10.358510
   1.00865    -10.358572    -10.358572
   1.01262    -10.358637    -10.358637
   1.01660    -10.358695    -10.358695
   1.02058    -10.358753    -10.358753
   1.02456    -10.358811    -10.358812
   1.02854    -10.358873    -10.358874
   1.03251    -10.358929    -10.358930
   1.03649    -10.358988    -10.358988
   1.04047    -10.359044    -10.359044
   1.04445    -10.359094    -10.359094
   1.04843    -10.359145    -10.359145
   1.05241    -10.359195    -10.359195
   1.05638    -10.359239    -10.359239
   1.06036    -10.359286    -10.359286
   1.06434    -10.359341    -10.359341
   1.06832    -10.359390    -10.359390
   1.07230    -10.359424    -10.359424
   1.07627    -10.359465    -10.359466
   1.08025    -10.359506    -10.359506
   1.08423    -10.359544    -10.359545
   1.08821    -10.359578    -10.359579
   1.09219    -10.359614    -10.359614
   1.09616    -10.359649    -10.359649
   1.10014    -10.359682    -10.359682
   1.10412    -10.359713    -10.359714
   1.10810    -10.359747    -10.359748
   1.11208    -10.359779    -10.359779
   1.11606    -10.359812    -10.359812
   1.12003    -10.359838    -10.359838
   1.12401    -10.359860    -10.359860
   1.12799    -10.359882    -10.359882
   1.13197    -10.359906    -10.359906
   1.13595    -10.359924    -10.359925
   1.13992    -10.359941    -10.359941
   1.14390    -10.359957    -10.359957
   1.14788    -10.359971    -10.359971
   1.15186    -10.359979    -10.359979
   1.15584    -10.359993    -10.359993
   1.15981    -10.359999    -10.360000
   1.16379    -10.360007    -10.360007
   1.16777    -10.360012    -10.360012
   1.17175    -10.360012    -10.360013
   1.17573    -10.360015    -10.360015
   1.17971    -10.360016    -10.360016
   1.17971    -10.360016    -10.360016
   1.18668    -10.360011    -10.360011
   1.19366    -10.359996    -10.359997
   1.20064    -10.359975    -10.359975
   1.20761    -10.359946    -10.359946
   1.21459    -10.359905    -10.359905
   1.22157    -10.359853    -10.359853
   1.22854    -10.359791    -10.359791
   1.23552    -10.359725    -10.359726
   1.24250    -10.359645    -10.359645
   1.24947    -10.359554    -10.359555
   1.25645    -10.359457    -10.359457
   1.26343    -10.359347    -10.359347
   1.27040    -10.359221    -10.359221
   1.27738    -10.359097    -10.359097
   1.28436    -10.358975    -10.358976
   1.29133    -10.358838    -10.358838
   1.29831    -10.358692    -10.358692
   1.30529    -10.358537    -10.358537
   1.31226    -10.358384    -10.358384
   1.31924    -10.358220    -10.358220
   1.32622    -10.358043    -10.358044
   1.33319    -10.357858    -10.357858
   1.34017    -10.357666    -10.357666
   1.34715    -10.357458    -10.357458
   1.35412    -10.357244    -10.357245
   1.36110    -10.357049    -10.357050
   1.36808    -10.356838    -10.356839
   1.37505    -10.356632    -10.356632
   1.38203    -10.356418    -10.356418
   1.38901    -10.356194    -10.356195
   1.39598    -10.355974    -10.355974
   1.40296    -10.355744    -10.355744
   1.40994    -10.355519    -10.355519
   1.41691    -10.355274    -10.355274
   1.42389    -10.355035    -10.355035
   1.43087    -10.354791    -10.354792
   1.43784    -10.354554    -10.354554
   1.44482    -10.354312    -10.354312
   1.45180    -10.354070    -10.354071
   1.45877    -10.353832    -10.353833
   1.46575    -10.353595    -10.353595
   1.47273    -10.353354    -10.353354
   1.47970    -10.353121    -10.353121
   1.48668    -10.352882    -10.352882
   1.49366    -10.352627    -10.352628
   1.50064    -10.352394    -10.352395
   1.50761    -10.352163    -10.352163
   1.51459    -10.351927    -10.351927
   1.52157    -10.351697    -10.351697
   1.52854    -10.351469    -10.351469
   1.53552    -10.351239    -10.351240
   1.54250    -10.351019    -10.351019
   1.54947    -10.350811    -10.350811
   1.55645    -10.350601    -10.350601
   1.56343    -10.350400    -10.350400
   1.57040    -10.350203    -10.350203
   1.57738    -10.350013    -10.350013
   1.58436    -10.349824    -10.349825
   1.59133    -10.349643    -10.349644
   1.59831    -10.349470    -10.349470
   1.60529    -10.349308    -10.349308
   1.61226    -10.349154    -10.349155
   1.61924    -10.349005    -10.349006
   1.62622    -10.348861    -10.348861
   1.63319    -10.348732    -10.348733
   1.64017    -10.348600    -10.348600
   1.64715    -10.348484    -10.348484
   1.65412    -10.348376    -10.348376
   1.66110    -10.348285    -10.348285
   1.66808    -10.348195    -10.348196
   1.67505    -10.348108    -10.348108
   1.68203    -10.348031    -10.348031
   1.68901    -10.347967    -10.347968
   1.69598    -10.347917    -10.347917
   1.70296    -10.347874    -10.347874
   1.70994    -10.347843    -10.347843
   1.71691    -10.347824    -10.347825
   1.72389    -10.347810    -10.347810
   1.73087    -10.347800    -10.347800
 
# Band-Index    4
   1.73087    -10.347800    -10.347800
   1.72389    -10.347810    -10.347810
   1.71691    -10.347824    -10.347825
   1.70994    -10.347843    -10.347843
   1.70296    -10.347874    -10.347874
   1.69598    -10.347917    -10.347917
   1.68901    -10.347967    -10.347968
   1.68203    -10.348031    -10.348031
   1.67505    -10.348108    -10.348108
   1.66808    -10.348195    -10.348196
   1.66110    -10.348285    -10.348285
   1.65412    -10.348376    -10.348376
   1.64715    -10.348483    -10.348484
   1.64017    -10.348600    -10.348600
   1.63319    -10.348732    -10.348733
   1.62622    -10.348861    -10.348861
   1.61924    -10.349005    -10.349006
   1.61226    -10.349154    -10.349154
   1.60529    -10.349308    -10.349308
   1.59831    -10.349470    -10.349470
   1.59133    -10.349643    -10.349644
   1.58436    -10.349824    -10.349825
   1.57738    -10.350013    -10.350013
   1.57040    -10.350203    -10.350203
   1.56343    -10.350400    -10.350400
   1.55645    -10.350601    -10.350601
   1.54947    -10.350811    -10.350811
   1.54250    -10.351018    -10.351019
   1.53552    -10.351239    -10.351240
   1.52854    -10.351469    -10.351469
   1.52157    -10.351697    -10.351697
   1.51459    -10.351927    -10.351927
   1.50761    -10.352163    -10.352163
   1.50064    -10.352394    -10.352395
   1.49366    -10.352627    -10.352628
   1.48668    -10.352882    -10.352882
   1.47970    -10.353121    -10.353121
   1.47273    -10.353354    -10.353354
   1.46575    -10.353595    -10.353595
   1.45877    -10.353832    -10.353833
   1.45180    -10.354070    -10.354071
   1.44482    -10.354312    -10.354312
   1.43784    -10.354554    -10.354554
   1.43087    -10.354791    -10.354792
   1.42389    -10.355035    -10.355035
   1.41691    -10.355274    -10.355274
   1.40994    -10.355519    -10.355519
   1.40296    -10.355744    -10.355744
   1.39598    -10.355974    -10.355974
   1.38901    -10.356194    -10.356195
   1.38203    -10.356418    -10.356418
   1.37505    -10.356632    -10.356632
   1.36808    -10.356838    -10.356839
   1.36110    -10.357049    -10.357050
   1.35412    -10.357244    -10.357245
   1.34715    -10.357458    -10.357458
   1.34017    -10.357666    -10.357666
   1.33319    -10.357858    -10.357858
   1.32622    -10.358043    -10.358044
   1.31924    -10.358220    -10.358220
   1.31226    -10.358384    -10.358384
   1.30529    -10.358537    -10.358537
   1.29831    -10.358692    -10.358692
   1.29133    -10.358838    -10.358838
   1.28436    -10.358975    -10.358976
   1.27738    -10.359097    -10.359097
   1.27040    -10.359221    -10.359221
   1.26343    -10.359347    -10.359347
   1.25645    -10.359456    -10.359457
   1.24947    -10.359554    -10.359554
   1.24250    -10.359645    -10.359645
   1.23552    -10.359725    -10.359726
   1.22854    -10.359791    -10.359791
   1.22157    -10.359853    -10.359853
   1.21459    -10.359905    -10.359905
   1.20761    -10.359946    -10.359946
   1.20064    -10.359975    -10.359975
   1.19366    -10.359996    -10.359997
   1.18668    -10.360011    -10.360011
   1.17971    -10.360016    -10.360016
   1.17971    -10.360016    -10.360016
   1.17573    -10.360015    -10.360015
   1.17175    -10.360012    -10.360012
   1.16777    -10.360012    -10.360012
   1.16379    -10.360007    -10.360007
   1.15981    -10.359999    -10.360000
   1.15584    -10.359993    -10.359993
   1.15186    -10.359979    -10.359979
   1.14788    -10.359971    -10.359971
   1.14390    -10.359957    -10.359957
   1.13992    -10.359941    -10.359941
   1.13595    -10.359924    -10.359925
   1.13197    -10.359906    -10.359906
   1.12799    -10.359882    -10.359882
   1.12401    -10.359860    -10.359860
   1.12003    -10.359837    -10.359838
   1.11606    -10.359812    -10.359812
   1.11208    -10.359779    -10.359779
   1.10810    -10.359747    -10.359747
   1.10412    -10.359713    -10.359714
   1.10014    -10.359682    -10.359682
   1.09616    -10.359649    -10.359649
   1.09219    -10.359614    -10.359614
   1.08821    -10.359578    -10.359579
   1.08423    -10.359544    -10.359545
   1.08025    -10.359506    -10.359506
   1.07627    -10.359465    -10.359466
   1.07230    -10.359424    -10.359424
   1.06832    -10.359390    -10.359390
   1.06434    -10.359341    -10.359341
   1.06036    -10.359286    -10.359286
   1.05638    -10.359239    -10.359239
   1.05241    -10.359194    -10.359195
   1.04843    -10.359145    -10.359145
   1.04445    -10.359093    -10.359094
   1.04047    -10.359044    -10.359044
   1.03649    -10.358988    -10.358988
   1.03251    -10.358929    -10.358930
   1.02854    -10.358873    -10.358874
   1.02456    -10.358811    -10.358812
   1.02058    -10.358753    -10.358753
   1.01660    -10.358695    -10.358695
   1.01262    -10.358637    -10.358637
   1.00865    -10.358572    -10.358572
   1.00467    -10.358510    -10.358510
   1.00069    -10.358441    -10.358441
   0.99671    -10.358384    -10.358384
   0.99273    -10.358319    -10.358319
   0.98876    -10.358267    -10.358267
   0.98478    -10.358202    -10.358202
   0.98080    -10.358134    -10.358134
   0.97682    -10.358064    -10.358065
   0.97284    -10.357994    -10.357995
   0.96886    -10.357920    -10.357920
   0.96489    -10.357849    -10.357849
   0.96091    -10.357778    -10.357778
   0.95693    -10.357705    -10.357706
   0.95295    -10.357627    -10.357628
   0.94897    -10.357553    -10.357553
   0.94500    -10.357478    -10.357478
   0.94102    -10.357401    -10.357401
   0.93704    -10.357321    -10.357321
   0.93306    -10.357241    -10.357241
   0.92908    -10.357163    -10.357164
   0.92511    -10.357085    -10.357085
   0.92113    -10.357004    -10.357005
   0.91715    -10.356926    -10.356926
   0.91317    -10.356847    -10.356847
   0.90919    -10.356767    -10.356767
   0.90521    -10.356691    -10.356691
   0.90124    -10.356611    -10.356611
   0.89726    -10.356529    -10.356529
   0.89328    -10.356450    -10.356451
   0.88930    -10.356370    -10.356370
   0.88532    -10.356288    -10.356289
   0.88135    -10.356207    -10.356208
   0.87737    -10.356129    -10.356129
   0.87339    -10.356038    -10.356038
   0.86941    -10.355957    -10.355957
   0.86543    -10.355881    -10.355881
   0.86543    -10.355881    -10.355881
   0.85846    -10.355778    -10.355779
   0.85148    -10.355673    -10.355673
   0.84450    -10.355555    -10.355555
   0.83753    -10.355432    -10.355433
   0.83055    -10.355304    -10.355304
   0.82357    -10.355169    -10.355170
   0.81660    -10.355021    -10.355021
   0.80962    -10.354866    -10.354866
   0.80264    -10.354699    -10.354699
   0.79567    -10.354533    -10.354534
   0.78869    -10.354359    -10.354360
   0.78171    -10.354157    -10.354157
   0.77474    -10.353971    -10.353971
   0.76776    -10.353786    -10.353786
   0.76078    -10.353580    -10.353581
   0.75381    -10.353376    -10.353376
   0.74683    -10.353162    -10.353162
   0.73985    -10.352944    -10.352944
   0.73288    -10.352721    -10.352721
   0.72590    -10.352495    -10.352495
   0.71892    -10.352260    -10.352260
   0.71195    -10.352021    -10.352021
   0.70497    -10.351777    -10.351777
   0.69799    -10.351531    -10.351531
   0.69102    -10.351279    -10.351279
   0.68404    -10.351019    -10.351020
   0.67706    -10.350760    -10.350760
   0.67009    -10.350504    -10.350504
   0.66311    -10.350246    -10.350246
   0.65613    -10.349983    -10.349983
   0.64915    -10.349719    -10.349720
   0.64218    -10.349446    -10.349446
