#K-Path(1/A)         Spin-Up(eV)   Spin-Down(eV)
# NKPTS & NBANDS: 150 160
# Band-Index    1
   1.46851    -15.895951    -15.898447
   1.45539    -15.891928    -15.894420
   1.44228    -15.887009    -15.889496
   1.42916    -15.881202    -15.883685
   1.41604    -15.874504    -15.876983
   1.40292    -15.866918    -15.869394
   1.38980    -15.858443    -15.860919
   1.37668    -15.849083    -15.851559
   1.36356    -15.838837    -15.841315
   1.35044    -15.827710    -15.830191
   1.33732    -15.815704    -15.818190
   1.32420    -15.802816    -15.805310
   1.31108    -15.789054    -15.791556
   1.29796    -15.774422    -15.776935
   1.28484    -15.758909    -15.761436
   1.27173    -15.742533    -15.745075
   1.25861    -15.725291    -15.727853
   1.24549    -15.707183    -15.709768
   1.23237    -15.688214    -15.690828
   1.21925    -15.668385    -15.671034
   1.20613    -15.647705    -15.650397
   1.19301    -15.626178    -15.628926
   1.17989    -15.603806    -15.606624
   1.16677    -15.580598    -15.583508
   1.15365    -15.556562    -15.559596
   1.14053    -15.531710    -15.534913
   1.12741    -15.506048    -15.509487
   1.11429    -15.479594    -15.483374
   1.10117    -15.452370    -15.456684
   1.08806    -15.424410    -15.429694
   1.07494    -15.395773    -15.403193
   1.06182    -15.366600    -15.379836
   1.04870    -15.337255    -15.366092
   1.03558    -15.308822    -15.362578
   1.02246    -15.285230    -15.363049
   1.00934    -15.273965    -15.364744
   0.99622    -15.271789    -15.366837
   0.98310    -15.272385    -15.369021
   0.96998    -15.273763    -15.371151
   0.95686    -15.275334    -15.373144
   0.94374    -15.276867    -15.374942
   0.93062    -15.278247    -15.376500
   0.91751    -15.279403    -15.377778
   0.90439    -15.280287    -15.378745
   0.89127    -15.280865    -15.379372
   0.87815    -15.281115    -15.379636
   0.87815    -15.281115    -15.379636
   0.87159    -15.281025    -15.379538
   0.86503    -15.280853    -15.379343
   0.85847    -15.280601    -15.379055
   0.85191    -15.280282    -15.378674
   0.84535    -15.279912    -15.378207
   0.83879    -15.279529    -15.377665
   0.83223    -15.279218    -15.377064
   0.82567    -15.279201    -15.376439
   0.81911    -15.280306    -15.375861
   0.81255    -15.287326    -15.375502
   0.80599    -15.313596    -15.375918
   0.79943    -15.350225    -15.379833
   0.79287    -15.388666    -15.399135
   0.78631    -15.427266    -15.433511
   0.77975    -15.464654    -15.471176
   0.77319    -15.489351    -15.509286
   0.76663    -15.491672    -15.546145
   0.76007    -15.490710    -15.568854
   0.75351    -15.489346    -15.570841
   0.74694    -15.487932    -15.570211
   0.74038    -15.486557    -15.569241
   0.73382    -15.485252    -15.568226
   0.72726    -15.484026    -15.567243
   0.72070    -15.482883    -15.566315
   0.71414    -15.481823    -15.565453
   0.70758    -15.480843    -15.564657
   0.70102    -15.479941    -15.563927
   0.69446    -15.479112    -15.563261
   0.68790    -15.478353    -15.562655
   0.68134    -15.477659    -15.562106
   0.67478    -15.477027    -15.561610
   0.66822    -15.476453    -15.561163
   0.66166    -15.475933    -15.560762
   0.65510    -15.475462    -15.560403
   0.64854    -15.475039    -15.560083
   0.64198    -15.474659    -15.559799
   0.63542    -15.474319    -15.559548
   0.62886    -15.474017    -15.559326
   0.62230    -15.473750    -15.559132
   0.61574    -15.473516    -15.558964
   0.60918    -15.473311    -15.558818
   0.60262    -15.473136    -15.558694
   0.59606    -15.472987    -15.558590
   0.58950    -15.472864    -15.558504
   0.58294    -15.472765    -15.558436
   0.57638    -15.472688    -15.558383
   0.56982    -15.472634    -15.558346
   0.56326    -15.472602    -15.558324
   0.55670    -15.472592    -15.558317
   0.55670    -15.472592    -15.558317
   0.54534    -15.471801    -15.557535
   0.53398    -15.469470    -15.555230
   0.52262    -15.465714    -15.551525
   0.51126    -15.460697    -15.546588
   0.49989    -15.454606    -15.540612
   0.48853    -15.447627    -15.533783
   0.47717    -15.439929    -15.526270
   0.46581    -15.431662    -15.518220
   0.45445    -15.422951    -15.509755
   0.44309    -15.413904    -15.500978
   0.43173    -15.404607    -15.491972
   0.42037    -15.395135    -15.482807
   0.40900    -15.385550    -15.473542
   0.39764    -15.375904    -15.464224
   0.38628    -15.366242    -15.454897
   0.37492    -15.356603    -15.445596
   0.36356    -15.347022    -15.436354
   0.35220    -15.337530    -15.427199
   0.34084    -15.328157    -15.418157
   0.32948    -15.318929    -15.409254
   0.31811    -15.309873    -15.400512
   0.30675    -15.301017    -15.391955
   0.29539    -15.292392    -15.383612
   0.28403    -15.284038    -15.375523
   0.27267    -15.276030    -15.367813
   0.26131    -15.268656    -15.362425
   0.24995    -15.265505    -15.364560
   0.23859    -15.267884    -15.367576
   0.22722    -15.270684    -15.370570
   0.21586    -15.273465    -15.373473
   0.20450    -15.276200    -15.376267
   0.19314    -15.279606    -15.378946
   0.18178    -15.311333    -15.381513
   0.17042    -15.350684    -15.384031
   0.15906    -15.390743    -15.397988
   0.14770    -15.430785    -15.436140
   0.13633    -15.470538    -15.475016
   0.12497    -15.509876    -15.513853
   0.11361    -15.548729    -15.552388
   0.10225    -15.587055    -15.590499
   0.09089    -15.624826    -15.628116
   0.07953    -15.662024    -15.665200
   0.06817    -15.698634    -15.701723
   0.05681    -15.734647    -15.737668
   0.04544    -15.770057    -15.773025
   0.03408    -15.804855    -15.807777
   0.02272    -15.839030    -15.841914
   0.01136    -15.872564    -15.875410
   0.00000    -15.902397    -15.904742
 
 
# Band-Index    7
   0.00000    -15.902356    -15.904406
   0.01136    -15.869428    -15.871613
   0.02272    -15.835793    -15.837961
   0.03408    -15.801514    -15.803675
   0.04544    -15.766600    -15.768759
   0.05681    -15.731057    -15.733214
   0.06817    -15.694891    -15.697049
   0.07953    -15.658106    -15.660265
   0.09089    -15.620701    -15.622861
   0.10225    -15.582685    -15.584847
   0.11361    -15.544059    -15.546225
   0.12497    -15.504832    -15.507002
   0.13633    -15.465007    -15.467187
   0.14770    -15.424590    -15.426802
   0.15906    -15.383589    -15.387352
   0.17042    -15.342014    -15.361676
   0.18178    -15.299931    -15.335223
   0.19314    -15.273771    -15.326935
   0.20450    -15.249819    -15.328574
   0.21586    -15.244682    -15.333180
   0.22722    -15.247938    -15.338963
   0.23859    -15.253534    -15.345388
   0.24995    -15.259625    -15.352191
   0.26131    -15.260681    -15.358375
   0.27267    -15.257844    -15.357249
   0.28403    -15.254621    -15.353979
   0.29539    -15.251255    -15.350488
   0.30675    -15.247787    -15.346881
   0.31811    -15.244235    -15.343184
   0.32948    -15.240613    -15.339411
   0.34084    -15.236930    -15.335571
   0.35220    -15.233198    -15.331676
   0.36356    -15.229432    -15.327735
   0.37492    -15.225653    -15.323763
   0.38628    -15.221902    -15.319777
   0.39764    -15.218282    -15.315821
   0.40900    -15.215167    -15.312114
   0.42037    -15.213664    -15.310621
   0.43173    -15.213817    -15.311363
   0.44309    -15.214463    -15.312292
   0.45445    -15.215194    -15.313184
   0.46581    -15.215905    -15.314003
   0.47717    -15.216559    -15.314737
   0.48853    -15.217141    -15.315381
   0.49989    -15.217642    -15.315930
   0.51126    -15.218057    -15.316382
   0.52262    -15.218382    -15.316735
   0.53398    -15.218616    -15.316989
   0.54534    -15.218757    -15.317141
   0.55670    -15.218804    -15.317192
   0.55670    -15.218804    -15.317192
   0.56326    -15.218869    -15.317255
   0.56982    -15.219063    -15.317443
   0.57638    -15.219385    -15.317757
   0.58294    -15.219834    -15.318194
   0.58950    -15.220408    -15.318753
   0.59606    -15.221103    -15.319431
   0.60262    -15.221918    -15.320226
   0.60918    -15.222848    -15.321134
   0.61574    -15.223889    -15.322152
   0.62230    -15.225036    -15.323275
   0.62886    -15.226284    -15.324498
   0.63542    -15.227628    -15.325817
   0.64198    -15.229061    -15.327226
   0.64854    -15.230578    -15.328718
   0.65510    -15.232172    -15.330289
   0.66166    -15.233835    -15.331931
   0.66822    -15.235561    -15.333636
   0.67478    -15.237342    -15.335399
   0.68134    -15.239170    -15.337212
   0.68790    -15.241038    -15.339066
   0.69446    -15.242937    -15.340953
   0.70102    -15.244858    -15.342865
   0.70758    -15.246793    -15.344792
   0.71414    -15.248734    -15.346726
   0.72070    -15.250670    -15.348657
   0.72726    -15.252594    -15.350574
   0.73382    -15.254495    -15.352466
   0.74038    -15.256363    -15.354320
   0.74694    -15.258189    -15.356121
   0.75351    -15.259960    -15.357852
   0.76007    -15.261665    -15.359487
   0.76663    -15.263288    -15.360986
   0.77319    -15.264807    -15.362274
   0.77975    -15.266194    -15.363176
   0.78631    -15.267392    -15.363151
   0.79287    -15.268282    -15.359582
   0.79943    -15.268528    -15.340816
   0.80599    -15.266696    -15.306774
   0.81255    -15.254365    -15.270192
   0.81911    -15.222835    -15.248741
   0.82567    -15.186061    -15.247611
   0.83223    -15.153171    -15.246490
   0.83879    -15.149514    -15.245354
   0.84535    -15.148460    -15.244204
   0.85191    -15.147401    -15.243039
   0.85847    -15.146333    -15.241860
   0.86503    -15.145261    -15.240673
   0.87159    -15.144237    -15.239526
   0.87815    -15.144812    -15.240114
   0.87815    -15.144812    -15.240114
   0.89127    -15.146223    -15.241676
   0.90439    -15.148848    -15.244475
   0.91751    -15.151823    -15.247598
   0.93062    -15.155080    -15.250975
   0.94374    -15.158593    -15.254578
   0.95686    -15.162371    -15.258386
   0.96998    -15.166534    -15.262381
   0.98310    -15.172765    -15.266550
   0.99622    -15.202518    -15.270895
   1.00934    -15.235418    -15.275474
   1.02246    -15.267870    -15.280867
   1.03558    -15.299473    -15.304379
   1.04870    -15.329805    -15.334993
   1.06182    -15.357719    -15.364847
   1.07494    -15.377795    -15.393500
   1.08806    -15.380040    -15.419954
   1.10117    -15.373127    -15.440116
   1.11429    -15.364131    -15.444891
   1.12741    -15.354537    -15.439460
   1.14053    -15.344746    -15.431407
   1.15365    -15.334914    -15.422621
   1.16677    -15.325121    -15.413605
   1.17989    -15.315416    -15.404545
   1.19301    -15.305836    -15.395534
   1.20613    -15.296410    -15.386626
   1.21925    -15.287166    -15.377862
   1.23237    -15.278131    -15.369278
   1.24549    -15.269338    -15.360967
   1.25861    -15.261710    -15.360804
   1.27173    -15.264834    -15.364525
   1.28484    -15.268277    -15.368131
   1.29796    -15.271591    -15.371591
   1.31108    -15.274759    -15.374895
   1.32420    -15.277770    -15.378035
   1.33732    -15.280619    -15.381004
   1.35044    -15.283298    -15.383796
   1.36356    -15.285803    -15.386404
   1.37668    -15.288130    -15.388825
   1.38980    -15.290283    -15.391053
   1.40292    -15.292986    -15.393088
   1.41604    -15.360108    -15.394960
   1.42916    -15.430218    -15.433732
   1.44228    -15.499963    -15.502937
   1.45539    -15.569151    -15.571887
   1.46851    -15.637699    -15.640303
   1.48163    -15.705561    -15.708083
   1.49475    -15.772704    -15.775169
   1.50787    -15.839079    -15.841499
   1.52099    -15.902356    -15.904406
 
 
# Band-Index    8
   1.52099    -15.900755    -15.902813
   1.50787    -15.837991    -15.840561
   1.49475    -15.771561    -15.774183
   1.48163    -15.704387    -15.707068
   1.46851    -15.636513    -15.639281
   1.45539    -15.567973    -15.570879
   1.44228    -15.498825    -15.501981
   1.42916    -15.429170    -15.432856
   1.41604    -15.359215    -15.365402
   1.40292    -15.290343    -15.307553
   1.38980    -15.227391    -15.292457
   1.37668    -15.204236    -15.294232
   1.36356    -15.205610    -15.298540
   1.35044    -15.210337    -15.303795
   1.33732    -15.216136    -15.309642
   1.32420    -15.222562    -15.315948
   1.31108    -15.229465    -15.322647
   1.29796    -15.236769    -15.329696
   1.28484    -15.244428    -15.337063
   1.27173    -15.252401    -15.344717
   1.25861    -15.260219    -15.352614
   1.24549    -15.257436    -15.356739
   1.23237    -15.253626    -15.352814
   1.21925    -15.249705    -15.348703
   1.20613    -15.245704    -15.344487
   1.19301    -15.241656    -15.340188
   1.17989    -15.237626    -15.335840
   1.16677    -15.233786    -15.331524
   1.15365    -15.230750    -15.327584
   1.14053    -15.230212    -15.326199
   1.12741    -15.232231    -15.328420
   1.11429    -15.235098    -15.331302
   1.10117    -15.238159    -15.334062
   1.08806    -15.241197    -15.336307
   1.07494    -15.244079    -15.337229
   1.06182    -15.246629    -15.334210
   1.04870    -15.248483    -15.320889
   1.03558    -15.248571    -15.297276
   1.02246    -15.242996    -15.273493
   1.00934    -15.224375    -15.244505
   0.99622    -15.196384    -15.225982
   0.98310    -15.170057    -15.222195
   0.96998    -15.143892    -15.222964
   0.95686    -15.134889    -15.224838
   0.94374    -15.134462    -15.227087
   0.93062    -15.135831    -15.229489
   0.91751    -15.137713    -15.231948
   0.90439    -15.139773    -15.234411
   0.89127    -15.141845    -15.236801
   0.87815    -15.143043    -15.238208
   0.87815    -15.143043    -15.238208
   0.87159    -15.143700    -15.238867
   0.86503    -15.142861    -15.237860
   0.85847    -15.142094    -15.236885
   0.85191    -15.141509    -15.236002
   0.84535    -15.141277    -15.235230
   0.83879    -15.142240    -15.234613
   0.83223    -15.150388    -15.234272
   0.82567    -15.151527    -15.234723
   0.81911    -15.152534    -15.240860
   0.81255    -15.153522    -15.249754
   0.80599    -15.154490    -15.250830
   0.79943    -15.155441    -15.251875
   0.79287    -15.156374    -15.252897
   0.78631    -15.157287    -15.253897
   0.77975    -15.158180    -15.254876
   0.77319    -15.159053    -15.255831
   0.76663    -15.159906    -15.256764
   0.76007    -15.160737    -15.257674
   0.75351    -15.161547    -15.258559
   0.74694    -15.162334    -15.259420
   0.74038    -15.163099    -15.260256
   0.73382    -15.163840    -15.261067
   0.72726    -15.164558    -15.261852
   0.72070    -15.165252    -15.262611
   0.71414    -15.165922    -15.263343
   0.70758    -15.166568    -15.264049
   0.70102    -15.167188    -15.264726
   0.69446    -15.167782    -15.265377
   0.68790    -15.168352    -15.265999
   0.68134    -15.168895    -15.266592
   0.67478    -15.169412    -15.267158
   0.66822    -15.169902    -15.267694
   0.66166    -15.170366    -15.268200
   0.65510    -15.170802    -15.268678
   0.64854    -15.171212    -15.269125
   0.64198    -15.171594    -15.269543
   0.63542    -15.171948    -15.269930
   0.62886    -15.172274    -15.270287
   0.62230    -15.172573    -15.270613
   0.61574    -15.172843    -15.270909
   0.60918    -15.173085    -15.271174
   0.60262    -15.173299    -15.271408
   0.59606    -15.173485    -15.271611
   0.58950    -15.173642    -15.271783
   0.58294    -15.173770    -15.271924
   0.57638    -15.173870    -15.272033
   0.56982    -15.173942    -15.272112
   0.56326    -15.173985    -15.272159
   0.55670    -15.173999    -15.272174
