#K-Path          Energy     s     py     pz     px    dxy    dyz    dz2    dxz  x2-y2    tot
# NKPTS & NBANDS: 180  40
# Band-Index    1
   2.31076    -13.195432  0.641  0.063  0.021  0.037  0.000  0.134  0.000  0.080  0.021  0.996
   2.28630    -13.186865  0.642  0.066  0.018  0.036  0.000  0.141  0.000  0.077  0.017  0.998
   2.26183    -13.178976  0.644  0.069  0.017  0.033  0.000  0.149  0.000  0.072  0.014  0.998
   2.23736    -13.171774  0.644  0.074  0.016  0.030  0.000  0.159  0.000  0.065  0.011  0.998
   2.21289    -13.165232  0.644  0.079  0.015  0.025  0.000  0.171  0.000  0.055  0.008  0.999
   2.18842    -13.159354  0.645  0.086  0.014  0.020  0.000  0.186  0.000  0.043  0.006  0.998
   2.16395    -13.154095  0.645  0.093  0.013  0.013  0.000  0.202  0.000  0.028  0.004  0.998
   2.13948    -13.149434  0.645  0.100  0.013  0.007  0.000  0.217  0.000  0.015  0.002  0.999
   2.11502    -13.145515  0.645  0.105  0.012  0.003  0.000  0.228  0.000  0.005  0.001  0.998
   2.09055    -13.142506  0.644  0.107  0.012  0.001  0.000  0.233  0.000  0.001  0.000  0.999
   2.06608    -13.140614  0.645  0.108  0.012  0.000  0.000  0.234  0.000  0.000  0.000  0.999
   2.04161    -13.139986  0.645  0.108  0.012  0.000  0.000  0.235  0.000  0.000  0.000  1.000
   2.04161    -13.139986  0.645  0.108  0.012  0.000  0.000  0.235  0.000  0.000  0.000  1.000
   2.02430    -13.140325  0.645  0.108  0.012  0.000  0.000  0.235  0.000  0.000  0.000  1.000
   2.00698    -13.141419  0.645  0.108  0.012  0.000  0.000  0.234  0.000  0.000  0.000  0.999
   1.98967    -13.143223  0.646  0.107  0.012  0.000  0.000  0.233  0.000  0.000  0.001  0.999
   1.97235    -13.145782  0.647  0.107  0.013  0.000  0.000  0.232  0.000  0.000  0.001  0.999
   1.95504    -13.149074  0.647  0.106  0.013  0.000  0.000  0.230  0.000  0.000  0.002  0.999
   1.93773    -13.153097  0.648  0.106  0.013  0.000  0.000  0.228  0.000  0.000  0.003  0.999
   1.92041    -13.157863  0.649  0.105  0.014  0.000  0.000  0.225  0.000  0.000  0.004  0.997
   1.90310    -13.163357  0.651  0.104  0.014  0.000  0.000  0.222  0.000  0.000  0.006  0.997
   1.88578    -13.169580  0.653  0.103  0.016  0.000  0.000  0.219  0.000  0.000  0.007  0.997
   1.86847    -13.176594  0.654  0.102  0.016  0.000  0.000  0.216  0.000  0.000  0.009  0.996
   1.85115    -13.184370  0.656  0.101  0.017  0.000  0.000  0.212  0.000  0.000  0.011  0.996
   1.83384    -13.192867  0.658  0.099  0.018  0.001  0.000  0.206  0.000  0.002  0.013  0.996
   1.81652    -13.200800  0.643  0.001  0.011  0.108  0.000  0.001  0.000  0.231  0.000  0.995
   1.79921    -13.207940  0.642  0.000  0.011  0.108  0.000  0.000  0.000  0.232  0.000  0.995
   1.78190    -13.215459  0.641  0.000  0.011  0.108  0.000  0.000  0.000  0.232  0.000  0.993
   1.76458    -13.223332  0.641  0.000  0.011  0.108  0.000  0.000  0.000  0.232  0.000  0.992
   1.74727    -13.231565  0.640  0.000  0.011  0.108  0.000  0.000  0.000  0.231  0.000  0.992
   1.72995    -13.240127  0.639  0.000  0.011  0.108  0.000  0.000  0.000  0.231  0.000  0.991
